num__match_id,num__stage_id,num__venue_id,num__home_team_id,num__away_team_id,num__home_score,num__away_score,num__home_xg,num__away_xg,num__referee_id,cat__date_2026-06-11,cat__date_2026-06-12,cat__date_2026-06-13,cat__date_2026-06-14,cat__date_2026-06-15,cat__date_2026-06-16,cat__date_2026-06-17,cat__date_2026-06-18,cat__date_2026-06-19,cat__date_2026-06-20,cat__date_2026-06-21,cat__date_2026-06-22,cat__date_2026-06-23,cat__date_2026-06-24,cat__date_2026-06-25,cat__date_2026-06-26,cat__date_2026-06-27,cat__date_2026-06-28,cat__date_2026-06-29,cat__kickoff_time_utc_15:00,cat__kickoff_time_utc_18:00,cat__kickoff_time_utc_19:00,cat__kickoff_time_utc_21:00,cat__kickoff_time_utc_22:00,cat__kickoff_time_utc_23:00,cat__kickoff_time_utc_23:59,cat__status_Completed,cat__status_Scheduled
-1.1788705078675485,0.0,0.6799305288740904,-0.10818276689619283,-0.03612360973813756,2.610470970862907,0.0,2.0633051239887243,-0.7810986421037857,0.8596750527411663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.130753344281118,0.0,0.8900378167665133,0.3245483006885785,0.39735970711951313,-2.0156801167422445,-1.7320508075688774,0.38748672783041876,-1.9930094218627532,1.0776208407600536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0826361806946874,0.0,-1.0009277742652922,0.036060922298730945,0.10837082921441268,-1.090449899221214,0.0,-0.5972725358914717,0.17715639305446787,1.2955666287789407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0345190171082568,0.0,-0.16049862269560083,0.46879198988350224,0.5418541460720634,-1.090449899221214,0.0,-1.858455452587928,1.980930576881768,1.513512416797828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9864018535218263,0.0,-0.7908204863728693,0.1803046114936547,0.2528652681669629,-0.1652196817001838,1.7320508075688774,-0.07897818656416107,0.40262816603288,1.7314582048167153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9382846899353957,0.0,-1.4211423500501377,0.613035679078426,0.6863485850246136,0.7600105358208464,0.0,0.8885045988468193,-0.02013140830164328,-1.5377286154665932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8901675263489651,0.0,0.2597159530892448,0.7572793682733499,0.8308430239771639,-1.090449899221214,5.196152422706632,-2.152155583873404,5.052983483712639,-1.319782827447706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8420503627625346,0.0,-1.2110350621577148,0.9015230574682735,0.9753374629297141,0.7600105358208464,-1.7320508075688774,1.251310643375937,-1.7957216205066424,-1.1018370394288188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.793933199176104,0.0,1.310252392551359,1.0457667466631972,1.1198319018822644,0.7600105358208464,0.0,0.0937865965449427,-0.49925892588077003,-0.8838912514099315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7458160355896736,0.0,0.04960866519682197,1.1900104358581212,1.2643263408348147,-1.090449899221214,0.0,-0.2517429696732645,0.261708307921372,-0.6659454633910442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.697698872003243,0.0,0.8900378167665133,1.4784978142479686,1.553315218739915,1.6852407533418767,1.7320508075688774,1.7177755577705167,1.6427229174141489,-0.447999675372157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6495817084168124,0.0,0.4698232409816676,1.6227415034428925,1.6978096576924653,-1.090449899221214,-1.7320508075688774,-1.0810139285969618,-0.8656505569706905,-0.23005388735326981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6014645448303819,0.0,1.5203596804437818,1.3342541250530449,1.4088207797873649,-1.090449899221214,3.464101615137755,-1.6856906694788247,2.9391856120400215,-0.012108099334382581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5533473812439513,0.0,0.04960866519682197,-1.6948633480403543,-1.553315218739915,-1.090449899221214,-1.7320508075688774,-0.5281666226478301,-1.3447780745498172,0.20583768868450464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5052302176575207,0.0,-1.2110350621577148,-1.4784978142479686,-1.6255624382161902,-1.090449899221214,0.0,-0.9946315370424099,0.261708307921372,0.4237834767033919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4571130540710902,0.0,-0.7908204863728693,-1.4063759696505067,-1.2643263408348147,3.5357011883839373,-1.7320508075688774,3.272658605752449,-2.3594010529526734,0.6417292647222791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.4089958904846597,0.0,-1.6312496379425605,-1.1900104358581212,-1.3365735603110898,1.6852407533418767,0.0,0.90578107715773,-0.49925892588077003,0.8596750527411663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.36087872689822914,0.0,-1.4211423500501377,-1.1178885912606593,-0.9753374629297141,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.0776208407600536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.31276156331179855,0.0,-1.0009277742652922,-0.9015230574682735,-1.0475846824059891,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.2955666287789407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.264644399725368,0.0,-0.5807131984804464,-0.8294012128708117,-0.6863485850246136,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.513512416797828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.21652723613893748,0.0,-0.16049862269560083,-0.613035679078426,-0.7585958045008887,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.7314582048167153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.16841007255250692,0.0,0.2597159530892448,-0.5409138344809642,-0.39735970711951313,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.5377286154665932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.12029290896607638,0.0,0.6799305288740904,-0.3245483006885785,-0.4696069265957883,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.319782827447706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.07217574537964583,0.0,1.1001451046589361,-0.2524264560911166,-0.10837082921441268,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.1018370394288188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.024058581793215274,0.0,1.5203596804437818,-0.036060922298730945,-0.1806180486906878,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.8838912514099315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.024058581793215274,0.0,0.4698232409816676,0.036060922298730945,0.1806180486906878,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.6659454633910442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07217574537964583,0.0,0.8900378167665133,0.2524264560911166,0.10837082921441268,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.447999675372157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.12029290896607638,0.0,1.310252392551359,0.3245483006885785,0.4696069265957883,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.23005388735326981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
